course_id,title,platform,instructor,specialty,skills,level,duration,price,rating,language,certificate,url
124,Become an Ethical Hacker (Beginner),LinkedIn Learning,LinkedIn,Cybersecurity,Network Security|Kali Linux|SIEM,Beginner,18 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/become-an-ethical-hacker
125,Become an Ethical Hacker (Intermediate),LinkedIn Learning,LinkedIn,Cybersecurity,Ethical Hacking|SIEM|Python|Metasploit,Intermediate,18 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-an-ethical-hacker
126,Become an Ethical Hacker (Advanced),LinkedIn Learning,LinkedIn,Cybersecurity,Kali Linux|Ethical Hacking|Linux|Python,Advanced,18 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-an-ethical-hacker
127,Certified Ethical Hacker (CEH) (Beginner),edX,EC-Council,Cybersecurity,Network Security|Wireshark|Firewalls|SIEM|Metasploit,Beginner,4 months,Free,4.7,English,Yes,https://www.edx.org/course/certified-ethical-hacker-(ceh)
128,Certified Ethical Hacker (CEH) (Intermediate),edX,EC-Council,Cybersecurity,Ethical Hacking|SIEM|Linux,Intermediate,4 months,Free,4.7,English,Yes,https://www.edx.org/course/certified-ethical-hacker-(ceh)
129,Certified Ethical Hacker (CEH) (Advanced),edX,EC-Council,Cybersecurity,Wireshark|Ethical Hacking|Network Security|Kali Linux|Linux,Advanced,4 months,Free,4.6,English,Yes,https://www.edx.org/course/certified-ethical-hacker-(ceh)
130,Network Security Fundamentals (Beginner),LinkedIn Learning,LinkedIn,Cybersecurity,Metasploit|Ethical Hacking|Linux|Network Security,Beginner,10 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/network-security-fundamentals
131,Network Security Fundamentals (Intermediate),LinkedIn Learning,LinkedIn,Cybersecurity,Ethical Hacking|Firewalls|Metasploit|Python,Intermediate,10 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/network-security-fundamentals
132,Network Security Fundamentals (Advanced),LinkedIn Learning,LinkedIn,Cybersecurity,Kali Linux|Firewalls|Linux|Metasploit|Wireshark,Advanced,10 hours,$39.99/mo,4.4,English,No,https://www.linkedin.com/learning/network-security-fundamentals
133,OSCP Preparation Course (Beginner),Udemy,TCM Security,Cybersecurity,Penetration Testing|Python|Linux|SIEM|Metasploit,Beginner,25 hours,$14.99,4.8,English,No,https://www.udemy.com/course/oscp-preparation-course/
134,OSCP Preparation Course (Intermediate),Udemy,TCM Security,Cybersecurity,SIEM|Ethical Hacking|Wireshark|Linux,Intermediate,25 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/oscp-preparation-course/
135,OSCP Preparation Course (Advanced),Udemy,TCM Security,Cybersecurity,Linux|Firewalls|Metasploit|Network Security,Advanced,25 hours,$14.99,4.7,English,No,https://www.udemy.com/course/oscp-preparation-course/
136,Web Application Penetration Testing (Beginner),Udemy,Zaid Sabih,Cybersecurity,Kali Linux|Python|SIEM|Linux,Beginner,11 hours,$14.99,4.7,English,No,https://www.udemy.com/course/web-application-penetration-testing/
137,Web Application Penetration Testing (Intermediate),Udemy,Zaid Sabih,Cybersecurity,Wireshark|Linux|Network Security|Penetration Testing,Intermediate,11 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/web-application-penetration-testing/
138,Web Application Penetration Testing (Advanced),Udemy,Zaid Sabih,Cybersecurity,SIEM|Firewalls|Python,Advanced,11 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/web-application-penetration-testing/
139,Python for Cybersecurity (Beginner),Coursera,Infosec,Cybersecurity,Python|Linux|Penetration Testing|Firewalls|Network Security,Beginner,4 months,Free,4.6,English,Yes,https://www.coursera.org/learn/python-for-cybersecurity
140,Python for Cybersecurity (Intermediate),Coursera,Infosec,Cybersecurity,Wireshark|SIEM|Firewalls,Intermediate,4 months,Free,4.6,English,Yes,https://www.coursera.org/learn/python-for-cybersecurity
141,Python for Cybersecurity (Advanced),Coursera,Infosec,Cybersecurity,SIEM|Wireshark|Metasploit|Linux|Penetration Testing,Advanced,4 months,Free,4.5,English,Yes,https://www.coursera.org/learn/python-for-cybersecurity
142,Wireshark: Packet Analysis (Beginner),Udemy,David Bombal,Cybersecurity,Metasploit|Firewalls|Linux|Kali Linux|Python,Beginner,12 hours,$14.99,4.7,English,No,https://www.udemy.com/course/wireshark-packet-analysis/
143,Wireshark: Packet Analysis (Intermediate),Udemy,David Bombal,Cybersecurity,Wireshark|Linux|SIEM|Network Security,Intermediate,12 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/wireshark-packet-analysis/
144,Wireshark: Packet Analysis (Advanced),Udemy,David Bombal,Cybersecurity,Ethical Hacking|Penetration Testing|Kali Linux|Linux,Advanced,12 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/wireshark-packet-analysis/
145,Cloud Security Fundamentals (Beginner),edX,Google Cloud,Cybersecurity,Python|Wireshark|Penetration Testing|Network Security|Ethical Hacking,Beginner,3 months,Free,4.7,English,Yes,https://www.edx.org/course/cloud-security-fundamentals
146,Cloud Security Fundamentals (Intermediate),edX,Google Cloud,Cybersecurity,SIEM|Metasploit|Kali Linux|Python,Intermediate,3 months,Free,4.7,English,Yes,https://www.edx.org/course/cloud-security-fundamentals
147,Cloud Security Fundamentals (Advanced),edX,Google Cloud,Cybersecurity,Penetration Testing|Kali Linux|Wireshark,Advanced,3 months,Free,4.6,English,Yes,https://www.edx.org/course/cloud-security-fundamentals
148,أمن المعلومات للمبتدئين,Edraak,Edraak Team,Cybersecurity,Network Security|Linux|Wireshark,Beginner,8 ساعات,مجاني,4.6,Arabic,No,https://www.edraak.org/course/أمن-المعلومات-للمبتدئين
149,الاختراق الأخلاقي بالعربي,Udemy Arabia,عمر سعد,Cybersecurity,Python|Ethical Hacking|Network Security,Intermediate,20 ساعة,99 جنيه,4.7,Arabic,No,https://www.udemy.com/ar/course/الاختراق-الأخلاقي-بالعربي
150,مسار الأمن السيبراني,Mahara-Tech,ITI Egypt,Cybersecurity,Python|Linux|Penetration Testing,Intermediate,40 ساعة,مجاني,4.8,Arabic,Yes,https://maharatech.gov.eg/course/مسار-الأمن-السيبراني
151,دبلومة أمن المعلومات,NTI,NTI Egypt,Cybersecurity,Kali Linux|Network Security|Wireshark,Intermediate,4 أشهر,مدفوع,4.8,Arabic,Yes,https://www.nti.sci.eg/دبلومة-أمن-المعلومات
152,الحماية من الهاكرز,Udemy Arabia,محمد عبدالرحمن,Cybersecurity,Ethical Hacking|Linux|Firewalls,Intermediate,10 ساعات,79 جنيه,4.5,Arabic,No,https://www.udemy.com/ar/course/الحماية-من-الهاكرز
153,مسار الأمن السيبراني,Sprints,Sprints Egypt,Cybersecurity,Ethical Hacking|Network Security|Kali Linux,Beginner,3 أشهر,مدفوع,4.8,Arabic,Yes,https://sprints.ai/مسار-الأمن-السيبراني
154,The Complete Web Development Bootcamp (Beginner),Udemy,Angela Yu,Web Development,MySQL|CSS|PHP|HTML|Node.js,Beginner,65 hours,$14.99,4.7,English,No,https://www.udemy.com/course/the-complete-web-development-bootcamp/
155,The Complete Web Development Bootcamp (Intermediate),Udemy,Angela Yu,Web Development,Node.js|PHP|Bootstrap|Git|REST API,Intermediate,65 hours,$14.99,4.7,English,No,https://www.udemy.com/course/the-complete-web-development-bootcamp/
156,The Complete Web Development Bootcamp (Advanced),Udemy,Angela Yu,Web Development,Bootstrap|MySQL|HTML|Git|WordPress,Advanced,65 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/the-complete-web-development-bootcamp/
157,The Web Developer Bootcamp 2024 (Beginner),Udemy,Colt Steele,Web Development,PHP|MySQL|CSS,Beginner,74 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/the-web-developer-bootcamp-2024/
158,The Web Developer Bootcamp 2024 (Intermediate),Udemy,Colt Steele,Web Development,JavaScript|Git|CSS,Intermediate,74 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/the-web-developer-bootcamp-2024/
159,The Web Developer Bootcamp 2024 (Advanced),Udemy,Colt Steele,Web Development,Bootstrap|REST API|Git,Advanced,74 hours,$14.99,4.6,English,No,https://www.udemy.com/course/the-web-developer-bootcamp-2024/
160,Full-Stack Web Development with React (Beginner),Coursera,Hong Kong University,Web Development,PHP|MySQL|Git,Beginner,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/full-stack-web-development-with-react
161,Full-Stack Web Development with React (Intermediate),Coursera,Hong Kong University,Web Development,REST API|CSS|PHP|JavaScript|WordPress,Intermediate,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/full-stack-web-development-with-react
162,Full-Stack Web Development with React (Advanced),Coursera,Hong Kong University,Web Development,PHP|Bootstrap|CSS|MySQL|REST API,Advanced,4 months,Free,4.6,English,Yes,https://www.coursera.org/learn/full-stack-web-development-with-react
163,Django for Everybody Specialization (Beginner),Coursera,University of Michigan,Web Development,JavaScript|MySQL|Node.js|HTML|Bootstrap,Beginner,4 months,Free,4.8,English,Yes,https://www.coursera.org/learn/django-for-everybody-specialization
164,Django for Everybody Specialization (Intermediate),Coursera,University of Michigan,Web Development,MySQL|Node.js|REST API,Intermediate,4 months,Free,4.8,English,Yes,https://www.coursera.org/learn/django-for-everybody-specialization
165,Django for Everybody Specialization (Advanced),Coursera,University of Michigan,Web Development,REST API|MySQL|Bootstrap,Advanced,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/django-for-everybody-specialization
166,Web Design for Everybody (Beginner),Coursera,University of Michigan,Web Development,Git|Node.js|REST API|PHP,Beginner,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/web-design-for-everybody
167,Web Design for Everybody (Intermediate),Coursera,University of Michigan,Web Development,Node.js|HTML|Bootstrap,Intermediate,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/web-design-for-everybody
168,Web Design for Everybody (Advanced),Coursera,University of Michigan,Web Development,WordPress|MySQL|HTML|REST API|CSS,Advanced,5 months,Free,4.6,English,Yes,https://www.coursera.org/learn/web-design-for-everybody
169,Full Stack Development (Beginner),edX,Harvard University,Web Development,Node.js|HTML|MySQL|REST API|Git,Beginner,12 weeks,Free,4.9,English,Yes,https://www.edx.org/course/full-stack-development
170,Full Stack Development (Intermediate),edX,Harvard University,Web Development,REST API|Git|Node.js,Intermediate,12 weeks,Free,4.9,English,Yes,https://www.edx.org/course/full-stack-development
171,Full Stack Development (Advanced),edX,Harvard University,Web Development,JavaScript|Bootstrap|REST API|HTML,Advanced,12 weeks,Free,4.8,English,Yes,https://www.edx.org/course/full-stack-development
172,Become a Full-Stack Web Developer (Beginner),LinkedIn Learning,LinkedIn,Web Development,WordPress|Bootstrap|Node.js|JavaScript,Beginner,30 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/become-a-full-stack-web-developer
173,Become a Full-Stack Web Developer (Intermediate),LinkedIn Learning,LinkedIn,Web Development,WordPress|Bootstrap|REST API,Intermediate,30 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-full-stack-web-developer
174,Become a Full-Stack Web Developer (Advanced),LinkedIn Learning,LinkedIn,Web Development,Bootstrap|Git|HTML|PHP|REST API,Advanced,30 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-full-stack-web-developer
175,Node.js Express MongoDB Bootcamp (Beginner),Udemy,Jonas Schmedtmann,Web Development,WordPress|CSS|Bootstrap|REST API,Beginner,42 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/node.js-express-mongodb-bootcamp/
176,Node.js Express MongoDB Bootcamp (Intermediate),Udemy,Jonas Schmedtmann,Web Development,Git|REST API|Bootstrap|HTML|CSS,Intermediate,42 hours,$14.99,4.8,English,No,https://www.udemy.com/course/node.js-express-mongodb-bootcamp/
177,Node.js Express MongoDB Bootcamp (Advanced),Udemy,Jonas Schmedtmann,Web Development,REST API|Node.js|HTML|CSS|JavaScript,Advanced,42 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/node.js-express-mongodb-bootcamp/
178,PHP & MySQL: Server-side Development (Beginner),Udemy,Dave Gray,Web Development,REST API|Node.js|CSS|HTML,Beginner,22 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/php-and-mysql-server-side-development/
179,PHP & MySQL: Server-side Development (Intermediate),Udemy,Dave Gray,Web Development,JavaScript|MySQL|HTML|Git|PHP,Intermediate,22 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/php-and-mysql-server-side-development/
180,PHP & MySQL: Server-side Development (Advanced),Udemy,Dave Gray,Web Development,CSS|REST API|Node.js,Advanced,22 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/php-and-mysql-server-side-development/
181,Laravel PHP Framework Complete Guide (Beginner),Udemy,Edwin Diaz,Web Development,MySQL|Git|Node.js|PHP,Beginner,28 hours,$14.99,4.5,English,No,https://www.udemy.com/course/laravel-php-framework-complete-guide/
182,Laravel PHP Framework Complete Guide (Intermediate),Udemy,Edwin Diaz,Web Development,PHP|REST API|JavaScript|Node.js,Intermediate,28 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/laravel-php-framework-complete-guide/
183,Laravel PHP Framework Complete Guide (Advanced),Udemy,Edwin Diaz,Web Development,Git|JavaScript|CSS|Node.js|PHP,Advanced,28 hours,$14.99,4.4,English,No,https://www.udemy.com/course/laravel-php-framework-complete-guide/
184,Web Development MicroMasters (Beginner),edX,W3C,Web Development,MySQL|HTML|Node.js|WordPress|JavaScript,Beginner,5 months,Free,4.7,English,Yes,https://www.edx.org/course/web-development-micromasters
185,Web Development MicroMasters (Intermediate),edX,W3C,Web Development,Node.js|REST API|JavaScript|PHP|MySQL,Intermediate,5 months,Free,4.7,English,Yes,https://www.edx.org/course/web-development-micromasters
186,Web Development MicroMasters (Advanced),edX,W3C,Web Development,WordPress|Node.js|Bootstrap|PHP,Advanced,5 months,Free,4.6,English,Yes,https://www.edx.org/course/web-development-micromasters
187,REST API Design and Development (Beginner),Udemy,Rajeev Sakhuja,Web Development,PHP|Node.js|Bootstrap|CSS,Beginner,12 hours,$14.99,4.6,English,No,https://www.udemy.com/course/rest-api-design-and-development/
188,REST API Design and Development (Intermediate),Udemy,Rajeev Sakhuja,Web Development,WordPress|REST API|Bootstrap,Intermediate,12 hours,$14.99,4.6,English,No,https://www.udemy.com/course/rest-api-design-and-development/
189,REST API Design and Development (Advanced),Udemy,Rajeev Sakhuja,Web Development,JavaScript|REST API|HTML|CSS|MySQL,Advanced,12 hours,$14.99,4.5,English,No,https://www.udemy.com/course/rest-api-design-and-development/
190,Git & GitHub Complete Guide (Beginner),Udemy,Brad Traversy,Web Development,REST API|CSS|Node.js,Beginner,5 hours,$12.99,4.7,English,Yes,https://www.udemy.com/course/git-and-github-complete-guide/
191,Git & GitHub Complete Guide (Intermediate),Udemy,Brad Traversy,Web Development,JavaScript|Bootstrap|Node.js|HTML|PHP,Intermediate,5 hours,$12.99,4.7,English,No,https://www.udemy.com/course/git-and-github-complete-guide/
192,Git & GitHub Complete Guide (Advanced),Udemy,Brad Traversy,Web Development,Node.js|Bootstrap|CSS|Git,Advanced,5 hours,$12.99,4.6,English,No,https://www.udemy.com/course/git-and-github-complete-guide/
193,MySQL Bootcamp: SQL Beginner to Expert (Beginner),Udemy,Colt Steele,Web Development,Git|Bootstrap|WordPress|REST API|Node.js,Beginner,20 hours,$14.99,4.7,English,No,https://www.udemy.com/course/mysql-bootcamp-sql-beginner-to-expert/
194,MySQL Bootcamp: SQL Beginner to Expert (Intermediate),Udemy,Colt Steele,Web Development,HTML|CSS|PHP|WordPress|Bootstrap,Intermediate,20 hours,$14.99,4.7,English,No,https://www.udemy.com/course/mysql-bootcamp-sql-beginner-to-expert/
195,MySQL Bootcamp: SQL Beginner to Expert (Advanced),Udemy,Colt Steele,Web Development,CSS|Bootstrap|Node.js,Advanced,20 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/mysql-bootcamp-sql-beginner-to-expert/
196,Become a Web Developer (Beginner),LinkedIn Learning,LinkedIn,Web Development,JavaScript|MySQL|HTML|REST API,Beginner,25 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-web-developer
197,Become a Web Developer (Intermediate),LinkedIn Learning,LinkedIn,Web Development,MySQL|WordPress|Git,Intermediate,25 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-web-developer
198,Become a Web Developer (Advanced),LinkedIn Learning,LinkedIn,Web Development,PHP|Git|Bootstrap,Advanced,25 hours,$39.99/mo,4.4,English,Yes,https://www.linkedin.com/learning/become-a-web-developer
199,تطوير المواقع من الصفر,Edraak,Edraak Team,Web Development,JavaScript|Node.js|CSS,Intermediate,12 ساعة,مجاني,4.7,Arabic,No,https://www.edraak.org/course/تطوير-المواقع-من-الصفر
200,كورس HTML و CSS بالعربي,Udemy Arabia,محمد عيسى,Web Development,Node.js|PHP|REST API,Beginner,10 ساعات,79 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/كورس-HTML-و-CSS-بالعربي
201,Full Stack بالعربي,Mahara-Tech,ITI Egypt,Web Development,PHP|REST API|MySQL,Intermediate,50 ساعة,مجاني,4.8,Arabic,Yes,https://maharatech.gov.eg/course/Full-Stack-بالعربي
